GeneID,1H,4H,6H,24H
GRMZM2G079066,0,0.75419005,0.670289482,0
GRMZM2G079109,1.621800904,1.448714322,1.884745431,1.305072082
GRMZM2G079127,1.231065348,2.310507785,2.16954148,1.537132659
GRMZM2G079185,1.760508921,0,0,0
GRMZM2G079200,0,-0.735743397,-0.781181344,-0.926731965
GRMZM2G079236,0.628562174,0.639523271,0.708204368,0.868093584
GRMZM2G079263,0,2.720841703,2.736570006,0
GRMZM2G079290,0,0,0,-2.704329941
GRMZM2G079308,0.683090687,0.928530184,1.26885844,1.43464388
GRMZM2G079321,-2.474839924,-2.323590337,0,-1.829882565
GRMZM2G079323,3.030807475,1.753023635,1.434110229,1.748652476
GRMZM2G079343,-1.432772389,-1.055347905,0,0
GRMZM2G079365,1.282635692,0,0,0
GRMZM2G079381,0.724625684,0,0,-1.517910149
GRMZM2G079436,4.931596385,2.282051772,2.910341413,1.573115123
GRMZM2G079440,2.509492197,2.051369226,1.303286674,4.415003556
GRMZM2G079458,0,0,0,-0.942718909
GRMZM2G079490,0,0,0,2.043920563
GRMZM2G079499,-1.078270029,-2.197197431,-2.683023523,-3.095183118
GRMZM2G079559,0,0,0,-1.618476614
GRMZM2G079583,1.302936569,2.339199582,2.292605015,2.464502311
GRMZM2G079613,1.184959187,0,0,0
GRMZM2G079616,4.425775798,5.813668354,5.873013208,4.862282697
GRMZM2G079632,1.600051753,1.764673369,1.195585206,0
GRMZM2G079682,2.699934276,0.656940778,0.742991882,0
GRMZM2G079683,-0.769656234,-1.671937395,-1.68681417,-1.082962765
GRMZM2G079759,0,-0.857162198,-1.225330635,-1.352184698
GRMZM2G079768,0,0,-0.950343702,-1.601936025
GRMZM2G079782,0,-0.660855761,-1.182371553,-1.359250133
GRMZM2G079790,-1.684462603,-3.391164133,-2.751910156,-3.049107791
GRMZM2G079807,0,-0.996688821,-1.977467589,-3.24647382
GRMZM2G079823,0,-0.692685582,-0.598606742,0
GRMZM2G079913,-0.72255956,-1.132566534,-0.976745627,-0.689618165
GRMZM2G079938,1.596853868,1.675896871,1.701607481,1.289479406
GRMZM2G079949,0,1.424985531,1.148378489,0
GRMZM2G079956,3.757224833,3.478611163,2.093340906,2.260771325
GRMZM2G080001,1.347116766,0.850226232,0.872146906,0.710599981
GRMZM2G080034,-0.823472719,-0.992124683,-1.338179456,-1.554380776
GRMZM2G080041,6.787331379,3.099065638,2.984190668,2.387102068
GRMZM2G080045,1.25306429,1.582621438,1.613126399,1.427668386
GRMZM2G080054,0,-1.533050604,-1.8200452,-1.786754123
GRMZM2G080103,2.372977554,1.97596741,2.209700357,0
GRMZM2G080107,0,-1.254279749,-1.417293225,-1.876838145
GRMZM2G080178,1.002904356,0,0,1.464377866
GRMZM2G080183,1.690621721,1.281721441,1.689867794,2.571857336
GRMZM2G080222,0,0.585385696,0.68948314,0
GRMZM2G080274,-0.881765493,-1.475618806,-1.577933543,-1.158734357
GRMZM2G080355,0,-0.595318693,-0.983306968,-1.357474211
GRMZM2G080375,1.021926871,0,0,0
GRMZM2G080409,-2.970513235,-2.370698169,0,-2.953609311
GRMZM2G080466,1.39710693,1.48458415,1.300613864,0.830265244
GRMZM2G080503,0,-0.547785675,-1.085097489,-1.60055806
GRMZM2G080516,0.984653156,1.014977482,0.605194501,0
GRMZM2G080524,0,1.031878325,0,0
GRMZM2G080530,0,-0.849343806,-1.232114077,-1.637649897
GRMZM2G080567,0.863645039,0,0,0
GRMZM2G080724,2.288774366,4.055100665,2.008362985,2.161909593
GRMZM2G080725,0,1.196442085,1.228493104,1.417081871
GRMZM2G080746,0.78823449,1.147522387,1.084130491,1.121903279
GRMZM2G080816,0,-0.607475539,-0.977072306,-1.156183033
GRMZM2G080839,4.42746794,4.635266913,5.452770247,5.803876433
GRMZM2G080940,1.647323187,0.835666485,0.805297303,0
GRMZM2G081032,0,-1.257355991,-1.539981875,-1.756367445
GRMZM2G081037,0,0,0.732546727,0
GRMZM2G081053,1.626143164,0,0,0
GRMZM2G081114,0,0,-1.200419672,-1.146325589
GRMZM2G081155,0,0,0.779714074,0.835859552
GRMZM2G081158,-1.349233743,0,-0.782842876,0
GRMZM2G081172,-1.041880003,-0.862154029,-0.817101484,-0.772987986
GRMZM2G081180,-1.673509624,-1.610434761,-2.11216465,-3.351270822
GRMZM2G081192,-0.866636716,-1.099235029,-0.782473093,0
GRMZM2G081268,0,0,-1.012150674,-1.566864496
GRMZM2G081310,1.704949786,1.119769363,1.137175392,0.957106391
GRMZM2G081462,0,-1.284489305,-1.584299055,-1.878816198
GRMZM2G081519,-0.815847773,0,-0.955968102,-1.088988787
GRMZM2G081529,3.454965738,0,0,0
GRMZM2G081536,2.265680094,0,0,0
GRMZM2G081571,0,0,0,1.004879706
GRMZM2G081582,1.002421997,3.161967484,3.138298619,2.806809626
GRMZM2G081589,0,0,-1.492750565,-1.169437669
GRMZM2G081626,-0.877896309,0,0,0
GRMZM2G081652,-1.378317228,-1.058134731,-0.7662299,0
GRMZM2G081666,1.62256826,0,0,0
GRMZM2G081682,0,0,0,0.84943678
GRMZM2G081719,1.679011235,0,0,-0.937507408
GRMZM2G081782,1.165083815,0.732556917,1.238353676,0.90837755
GRMZM2G081803,0,0,-1.396982836,-1.625141343
GRMZM2G081816,0,-0.570330066,-0.818384034,-1.284347448
GRMZM2G081826,-0.641067884,-1.34466611,-1.257035461,-1.484623436
GRMZM2G081886,0,1.246016506,1.923080484,1.677969469
GRMZM2G081892,0,0,0,-0.78006461
GRMZM2G081943,0,0,-0.803887933,-1.447480305
GRMZM2G081949,1.861475934,0,-0.724292273,-1.492539265
GRMZM2G081955,0,-0.815902932,-1.335281698,-1.563685766
GRMZM2G082032,0.855668775,1.288086501,0.919669574,0
GRMZM2G082191,0.79815359,0.960442334,1.088542397,1.755027295
GRMZM2G082199,2.697483435,1.978910211,1.928592796,1.500968013
GRMZM2G082249,0,-1.092693057,0,-0.796099712
GRMZM2G082264,0,0,-1.512346546,-2.464869733
GRMZM2G082302,0,0,0,0.651794356
GRMZM2G082312,1.369789616,1.750622687,1.485266982,1.318355892
GRMZM2G082330,0,0,0.645557557,0.822359686
GRMZM2G082346,-1.096548345,-1.422256205,-1.401885506,-1.488949116
GRMZM2G082376,0,0,-2.290303144,-1.582364629
GRMZM2G082390,0,0,-0.703745703,-0.692252233
GRMZM2G082434,1.284818067,1.129149313,0.967071801,0.660130128
GRMZM2G082484,2.143440597,0.841469902,0.835788714,0.7725369
GRMZM2G082512,0,0,0,-1.955118123
GRMZM2G082564,0,0.606078023,0.758498507,0.723187504
GRMZM2G082580,1.940084267,0,0,0
GRMZM2G082608,-1.683652888,-1.888864849,-1.1165099,-1.24610245
GRMZM2G082613,0,0,0,-0.805384577
GRMZM2G082633,0,-1.094838963,-2.068984009,-1.468300919
GRMZM2G082664,0,0.692477318,0.915465631,0.858054937
GRMZM2G082707,0,0.784206075,1.029501351,0
GRMZM2G082745,3.745451107,1.916202501,1.889283583,1.942143354
GRMZM2G082792,1.656705342,2.935151227,2.278063996,1.523871175
GRMZM2G082809,0,0,-1.013816101,-0.809970776
GRMZM2G082836,0,0.903453906,1.033628033,1.025881135
GRMZM2G082894,0,-0.564782658,-0.822029327,-0.967997644
GRMZM2G082924,0.736287331,1.440006364,1.905045289,2.356969125
GRMZM2G082976,0,0.964490335,1.244813778,1.456951202
GRMZM2G082998,0,0,-0.855225923,-0.942290821
GRMZM2G083016,0,0,-0.784724888,-0.641267625
GRMZM2G083058,1.716320815,2.399791682,2.517382842,2.128192594
GRMZM2G083076,0,0,0.653494552,0.657018578
GRMZM2G083102,0,0,0.692476222,0.698653377
GRMZM2G083128,-1.184770446,-1.107501686,-1.225941764,-1.040052412
GRMZM2G083176,0.577073969,0,0,-1.20874787
GRMZM2G083186,0,-0.943532921,-1.115680851,-1.235048438
GRMZM2G083195,0,-0.883795064,-1.374817177,-1.283270479
GRMZM2G083309,-0.677579015,-0.8331964,-0.583335636,-0.780741544
GRMZM2G083328,0,0,0,4.13755452
GRMZM2G083347,1.349044041,0.90093775,1.113357394,0.941545507
GRMZM2G083427,1.053037965,0,0.835128103,1.112531499
GRMZM2G083497,0,0.937633115,1.041752373,0
GRMZM2G083518,0.869637423,0,0,0
GRMZM2G083526,2.762609776,2.247507433,1.297260585,0
GRMZM2G083538,0.828802819,0,-1.565253391,-1.17276389
GRMZM2G083546,1.081541121,0.964349341,0.85254023,0.69779559
GRMZM2G083555,0,-0.725722187,-1.01435434,-1.398936005
GRMZM2G083759,1.378431261,1.410246248,0,0
GRMZM2G083788,0,1.65998343,1.66852459,1.584684485
GRMZM2G083812,-1.003380571,-1.242655152,-1.87626981,-1.422502161
GRMZM2G083836,0,0.679855238,0.943689013,0.621093616
GRMZM2G083894,1.184675741,0,0,0
GRMZM2G083932,0,-1.158116296,-0.693313377,-1.25692062
GRMZM2G083935,0,0,-0.815074125,0
GRMZM2G084149,0,0,0.532450882,0.610612901
GRMZM2G084164,-0.809857936,-0.576076766,-0.760402368,-0.653688441
GRMZM2G084274,0,0,-0.735604383,-0.831563288
GRMZM2G084279,0,1.539921374,1.368095556,2.125437021
GRMZM2G084327,0,0,-1.382433618,-1.15340914
GRMZM2G084369,-0.967118312,-1.64837841,-2.203145391,-1.945244653
GRMZM2G084407,-0.831129929,-0.746177738,-1.48977086,-1.176934016
GRMZM2G084463,0.970997238,1.25481958,1.565999464,1.254208083
GRMZM2G084465,0,0.575465053,0.692525695,0
GRMZM2G084477,0.805212899,0.915589293,1.083273581,0.896249023
GRMZM2G084486,0.782624657,0,0,0
GRMZM2G084491,0,-0.804616202,-1.126584916,-0.836420819
GRMZM2G084583,0,-1.447491665,-1.928844472,-1.659159188
GRMZM2G084586,2.285041301,0,0,0
GRMZM2G084587,0.997859395,1.176769313,1.248101851,1.718951802
GRMZM2G084609,0,0,-0.800692614,-1.573731784
GRMZM2G084694,3.131295442,1.973965174,1.854589484,1.889605223
GRMZM2G084717,0,0,-0.606859053,-1.062972231
GRMZM2G084727,-1.052564863,0,0,0.847912629
GRMZM2G084757,0,0.653245402,0.659799796,0
GRMZM2G084767,0,0,0.917700734,0
GRMZM2G084783,0,0,0,-0.960955761
GRMZM2G084806,0,0.893319574,0,0
GRMZM2G084825,0,0,0,1.208605876
GRMZM2G084863,0,0.818897629,0.940821048,1.034215596
GRMZM2G084868,0.59421274,0.791544736,0.986524994,0
GRMZM2G084899,0,1.313086074,0,0
GRMZM2G084935,0,0,-0.647545623,-1.468371345
GRMZM2G084947,0,1.729292019,1.755266758,1.697599178
GRMZM2G084958,0,0,-1.18764958,-1.326880836
GRMZM2G085000,1.34558316,0,0,0.637085092
GRMZM2G085019,0,0,0,-1.280559345
GRMZM2G085054,1.553917921,2.294049449,2.04831466,0.745382538
GRMZM2G085078,0.985554957,2.118395164,2.187802077,2.977838254
GRMZM2G085086,4.92125956,3.334575154,3.174839533,3.286071234
GRMZM2G085089,-1.163394882,-1.093953915,0,-1.957561683
GRMZM2G085116,0,1.52872901,1.539029048,2.045724357
GRMZM2G085117,0,-1.197871285,-1.497111287,-1.786509055
GRMZM2G085236,0.961710863,1.081486396,1.353184186,1.552988669
GRMZM2G085246,0,-1.934431091,-2.0918568,-2.122788883
GRMZM2G085303,2.183622146,2.376279721,1.596443488,0
GRMZM2G085320,0,-1.07282724,-0.947375115,-1.058164354
GRMZM2G085381,0,4.576014318,4.676378034,6.023556952
GRMZM2G085411,2.571898611,1.825793162,1.915570781,1.604331997
GRMZM2G085467,1.491948591,0,0,-0.831672835
GRMZM2G085550,0,-3.030587923,-3.302989321,-4.071988602
GRMZM2G085641,-1.299699835,-2.63418391,-2.12546449,-2.502830342
GRMZM2G085646,0,-1.242224235,-1.554837236,-2.211130151
GRMZM2G085661,0,5.954914154,4.587464344,4.540180086
GRMZM2G085711,0,0,-1.155083359,-1.356383222
GRMZM2G085747,1.237344542,0.940913794,0.961744915,0.978823213
GRMZM2G085750,0,0.89248574,0.987859346,1.089946265
GRMZM2G085833,-1.069387068,-0.866742061,-0.84583517,0
GRMZM2G085845,-0.772072036,-1.01461281,-1.473302238,-1.652377812
GRMZM2G085854,1.428879032,2.090954564,0.88144516,0
GRMZM2G085885,-0.880859665,-1.428188413,-1.568919448,-1.128268804
GRMZM2G085909,0.673015115,0,0.81023905,0.532277044
GRMZM2G085924,2.076916996,2.630009896,1.318931076,2.765804686
GRMZM2G085932,0,0.816154429,0.990837992,0.738977485
GRMZM2G085939,0,-0.577334518,-0.907938742,-0.694193241
GRMZM2G085945,0,-1.284392755,-1.776284502,-1.950945087
GRMZM2G086003,0,0,0,0.817973704
GRMZM2G086030,0,-0.554009615,-0.848427182,0
GRMZM2G086123,0,1.052668662,0.765598216,0
GRMZM2G086163,1.071584744,1.891465384,1.697342289,1.771122582
GRMZM2G086237,1.639351609,2.213041961,2.062906874,1.62033843
GRMZM2G086242,0,-1.431771963,-1.335747296,-1.577504599
GRMZM2G086258,0,-1.153916108,-1.348836922,-1.412810263
GRMZM2G086269,0,-0.678603998,-1.524548648,-1.365958724
GRMZM2G086277,0,-0.883927075,-1.075979186,-1.30395097
GRMZM2G086403,0,0,0.702402529,0
GRMZM2G086430,0,0,1.930286352,3.890843082
GRMZM2G086496,1.102185071,0,0,-0.622956362
GRMZM2G086553,0,0,-0.581495642,-0.920174641
GRMZM2G086636,1.12190399,1.022124349,0.948277607,0
GRMZM2G086714,1.51395616,1.498365058,1.415547108,1.130134407
GRMZM2G086750,0,0,0,-0.720825342
GRMZM2G086763,0,0,0,-0.993040302
GRMZM2G086788,0,-0.62556325,-0.597027418,-0.679051153
GRMZM2G086835,0,-1.029704438,-1.098803061,-1.279381805
GRMZM2G086841,1.990749044,1.182873592,1.049895787,0.830216085
GRMZM2G086845,1.90832811,2.572430539,2.47737296,1.882854597
GRMZM2G086856,0.772231415,0.931560221,0.945808182,0
GRMZM2G086869,0.948435827,0.645729439,0,0
GRMZM2G086876,0,-0.666140082,-0.602079448,0
GRMZM2G086882,0,1.056606636,1.233666847,1.300956402
GRMZM2G086897,1.162615162,2.109549688,2.024560583,1.710017148
GRMZM2G086964,0,1.698178654,1.767176834,1.166440278
GRMZM2G086994,0,0.734709843,0.729161325,0.9881244
GRMZM2G087041,0,0,-0.728385356,-0.878679019
GRMZM2G087059,0,1.428563276,2.051824855,1.925259583
GRMZM2G087079,-0.605809569,0,-0.815891341,-0.805124539
GRMZM2G087094,0.799790131,1.277957438,1.095735514,0.686744164
GRMZM2G087103,-1.45351446,0,0,-1.44807484
GRMZM2G087117,2.194336489,0,0,0
GRMZM2G087144,1.086920149,0.620995166,0,0
GRMZM2G087146,0,-0.887840901,-1.366888868,-2.071694423
GRMZM2G087150,0,1.637106803,1.739007434,2.468074384
GRMZM2G087172,1.741739775,0.918880265,0,1.351325397
GRMZM2G087186,2.369933599,4.720643989,4.907354135,4.142361475
GRMZM2G087196,0,0,0.742737384,0.601430907
GRMZM2G087206,0,0,0,0.799813779
GRMZM2G087212,0,0.651956466,0.930283623,0.956577384
GRMZM2G087233,0.658702751,0,1.171377494,0.711614297
GRMZM2G087245,0,2.791933315,2.703179835,2.192092587
GRMZM2G087254,1.648066515,0.677236066,0.825711021,0
GRMZM2G087259,3.439402247,2.486356113,2.210703218,1.575262954
GRMZM2G087275,0,0.811594524,1.024482169,1.119313738
GRMZM2G087326,3.728217214,4.652552298,4.987966336,4.094936352
GRMZM2G087435,-0.74979972,-1.328404086,-1.750219985,-2.437169867
GRMZM2G087451,1.244343252,1.14592799,0.933003228,0.480196562
GRMZM2G087459,0,-0.764978253,-0.901060764,-0.958320669
GRMZM2G087507,0,2.379126741,2.103422696,2.689976014
GRMZM2G087575,-2.006627852,-2.563829775,0,0
GRMZM2G087590,0,0,-0.956137951,-1.411411543
GRMZM2G087625,2.187669835,2.314228102,2.883911103,3.388187973
GRMZM2G087635,0,0,0.976895088,1.20348897
GRMZM2G087662,0.980936119,0.915844961,1.071564536,1.979607963
GRMZM2G087740,-1.268011709,0,0,1.193422035
GRMZM2G087804,0,-1.014406564,-1.186787692,-1.239031773
GRMZM2G087875,2.474406154,1.860878519,2.24288582,2.88539898
GRMZM2G087896,0,-1.07436195,-2.384446891,-2.577746397
GRMZM2G087901,0,-0.836023858,-0.663318906,-0.903763592
GRMZM2G087918,0,-0.768008011,-0.820552486,-0.789658407
GRMZM2G087955,1.409079323,0.869649333,0,0
GRMZM2G088053,0,-0.860525997,0,0.508359027
GRMZM2G088064,2.657641522,2.621833327,3.275150614,4.792148023
GRMZM2G088138,-0.610768523,-0.563767653,-0.709078699,-0.871012451
GRMZM2G088212,0,0,0.615288299,0.835400546
GRMZM2G088299,0,-0.607572897,-0.65888097,-0.783462137
GRMZM2G088312,-1.020775371,-0.87643187,-0.943972507,-1.394156848
GRMZM2G088320,0,-0.602289906,-0.690754318,-1.004212891
GRMZM2G088356,-1.318650285,-1.207081998,-2.027042511,-2.036903471
